"filename", "language", "Properties", "JSON with Comments", "JSON", "HTML", "GDScript", "compressionTargetFile", "CSS", "JavaScript", "XML", "LEC", "Markdown", "Shell Script", "Rust", "YAML", "C++", "comment", "blank", "total"
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro-error-58d1a9bd26c843db\run-build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro-error-a6dc1ee589cd6108\build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro-error-attr-8355802eff6dbbc3\lib-proc-macro-error-attr.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro-error-attr-a50871e80403f2b6\build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro-error-attr-e329973f9931d69b\run-build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro-error-e9742b3970640801\lib-proc-macro-error.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro2-72ced00c3746c602\lib-proc-macro2.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro2-86336cc24e24b681\lib-proc-macro2.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro2-884568fea9d6a6c2\build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro2-a6f07d3b5cb6906d\run-build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro2-d36e49e8255ba543\run-build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\proc-macro2-d7a04f6931707f40\build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\quote-48ad3500e876ce22\lib-quote.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\quote-5e6e02d91e612b56\lib-quote.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\scopeguard-a945872618ad9489\lib-scopeguard.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\serde-0a7c82d9dd81c528\build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\serde-554d3942ea1065cd\lib-serde.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\serde-cef1638c36abe2ba\run-build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\smallvec-b604f01d3d8d6797\lib-smallvec.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\stable_deref_trait-fa2b71be2cac4356\lib-stable_deref_trait.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\strsim-1a866b7b4ce09ed1\lib-strsim.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\structopt-61dbc1eb3e93ac32\lib-structopt.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\structopt-derive-3a79f36a963904ce\lib-structopt-derive.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\syn-24b314733716e611\run-build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\syn-5318c78223e1b61d\lib-syn.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\syn-b0e6b6893c758b45\build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\syn-b2a984380ee36542\lib-syn.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\syn-c06908f36149bbd5\run-build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\syn-d8b35012135bc578\build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\textwrap-d7bc3e0eb38aece4\lib-textwrap.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\time-80149a4d45502597\lib-time.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\tinyvec-e8c37932463b4594\lib-tinyvec.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\tinyvec_macros-be36a51ce76de3a6\lib-tinyvec_macros.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\toml-3e3b884bce156520\lib-toml.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\unicode-bidi-3ea23266c8a73709\lib-unicode_bidi.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\unicode-normalization-7d5d1e094ce3195f\lib-unicode-normalization.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\unicode-segmentation-cd004a30f893e26d\lib-unicode-segmentation.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\unicode-segmentation-cf61614f26bbd87e\lib-unicode-segmentation.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\unicode-width-c8c5dc260f028019\lib-unicode-width.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\unicode-xid-23b2568ada051a2b\lib-unicode-xid.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\unicode-xid-6e77f90272c1e57a\lib-unicode-xid.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\url-864b04a9deb33f03\lib-url.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\vcpkg-c3159c5e829206fa\lib-vcpkg.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\vec_map-c209ec2d704dec9b\lib-vec_map.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\version_check-e6934223f0784656\lib-version_check.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\winapi-3946c4ef21e2765d\run-build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\winapi-855dfeb1be33cc48\lib-winapi.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\winapi-8787dd598a5ddcf7\build-script-build-script-build.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\.fingerprint\xi-unicode-dc773fb7edd79b91\lib-xi-unicode.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\bitflags-b9d72901f76b5b50\save-analysis\build_script_build-b9d72901f76b5b50.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libc-f5f9a710807f206f\save-analysis\build_script_build-f5f9a710807f206f.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 6, 4, 73
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\annotated_commit.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 83, 11, 126
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\apply.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 87, 19, 150
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\attr.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 199, 19, 267
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\blame.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 147, 24, 232
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\blob.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 208, 26, 281
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\branch.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 239, 22, 322
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\buffer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 102, 15, 135
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\cert.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 106, 20, 172
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\checkout.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 248, 52, 399
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\cherrypick.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 50, 13, 93
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\clone.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 137, 21, 210
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\commit.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 396, 37, 529
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\common.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 300, 23, 429
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\config.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 595, 60, 767
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\cred_helpers.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 3, 16
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\credential.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 200, 34, 315
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\credential_helpers.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 30, 7, 53
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\deprecated.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 363, 96, 736
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\describe.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 113, 22, 190
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\diff.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 390, 963, 158, 1511
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\errors.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 66, 15, 165
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\filter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 133, 23, 218
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\global.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30, 7, 45
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\graph.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 39, 7, 59
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\ignore.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 55, 8, 79
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\index.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 606, 79, 834
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\indexer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 83, 24, 147
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\mailmap.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 83, 11, 116
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\merge.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 367, 75, 607
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\message.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 11, 85
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\net.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 7, 55
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\notes.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 206, 27, 307
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\object.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 172, 20, 231
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\odb.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 449, 40, 550
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\odb_backend.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 79, 18, 136
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\oid.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 213, 28, 274
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\oidarray.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 8, 41
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\pack.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 189, 22, 252
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\patch.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 191, 22, 283
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\pathspec.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 199, 26, 281
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\proxy.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 60, 15, 99
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\rebase.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 248, 39, 368
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\refdb.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 47, 9, 69
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\reflog.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 130, 17, 171
"c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\DevCLI\target\rls\debug\build\libgit2-sys-2d98c0cd18d1fb1b\out\include\git2\refs.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 622, 51, 769
